month,state,district,demo_age_5_17,demo_age_17_
2025-09-01,Andhra Pradesh,Anakapalli,165,1411
2025-09-01,Andhra Pradesh,Anantapur,739,7908
2025-09-01,Andhra Pradesh,Ananthapur,384,2482
2025-09-01,Andhra Pradesh,Ananthapuramu,539,3291
2025-09-01,Andhra Pradesh,Annamayya,265,2058
2025-09-01,Andhra Pradesh,Bapatla,194,1372
2025-09-01,Andhra Pradesh,Chittoor,1868,14706
2025-09-01,Andhra Pradesh,Cuddapah,972,9688
2025-09-01,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,182,1790
2025-09-01,Andhra Pradesh,East Godavari,1669,17407
2025-09-01,Andhra Pradesh,Eluru,260,2284
2025-09-01,Andhra Pradesh,Guntur,1601,17049
2025-09-01,Andhra Pradesh,Hyderabad,469,4855
2025-09-01,Andhra Pradesh,K.V.Rangareddy,5,108
2025-09-01,Andhra Pradesh,K.v. Rangareddy,3,38
2025-09-01,Andhra Pradesh,Kakinada,307,2810
2025-09-01,Andhra Pradesh,Karim Nagar,9,215
2025-09-01,Andhra Pradesh,Karimnagar,131,1985
2025-09-01,Andhra Pradesh,Khammam,652,4545
2025-09-01,Andhra Pradesh,Krishna,1394,15227
2025-09-01,Andhra Pradesh,Kurnool,1604,12731
2025-09-01,Andhra Pradesh,Mahabub Nagar,64,3115
2025-09-01,Andhra Pradesh,Mahabubnagar,0,11
2025-09-01,Andhra Pradesh,Mahbubnagar,129,1847
2025-09-01,Andhra Pradesh,Medak,213,2032
2025-09-01,Andhra Pradesh,N. T. R,416,3627
2025-09-01,Andhra Pradesh,Nalgonda,181,5811
2025-09-01,Andhra Pradesh,Nandyal,217,1555
2025-09-01,Andhra Pradesh,Nellore,876,9852
2025-09-01,Andhra Pradesh,Nizamabad,85,871
2025-09-01,Andhra Pradesh,Palnadu,247,1869
2025-09-01,Andhra Pradesh,Parvathipuram Manyam,96,848
2025-09-01,Andhra Pradesh,Prakasam,1440,14937
2025-09-01,Andhra Pradesh,Rangareddi,381,2881
2025-09-01,Andhra Pradesh,Sri Potti Sriramulu Nellore,353,2469
2025-09-01,Andhra Pradesh,Sri Sathya Sai,250,1802
2025-09-01,Andhra Pradesh,Srikakulam,1605,11473
2025-09-01,Andhra Pradesh,Tirupati,377,2762
2025-09-01,Andhra Pradesh,Visakhapatnam,1834,15181
2025-09-01,Andhra Pradesh,Vizianagaram,845,8074
2025-09-01,Andhra Pradesh,Warangal,359,5109
2025-09-01,Andhra Pradesh,West Godavari,1149,14790
2025-09-01,Andhra Pradesh,Y. S. R,310,2383
2025-09-01,Arunachal Pradesh,Anjaw,37,171
2025-09-01,Arunachal Pradesh,Changlang,327,2017
2025-09-01,Arunachal Pradesh,Dibang Valley,1,40
2025-09-01,Arunachal Pradesh,East Kameng,126,614
2025-09-01,Arunachal Pradesh,East Siang,135,615
2025-09-01,Arunachal Pradesh,Kamle,43,190
2025-09-01,Arunachal Pradesh,Kra Daadi,53,84
2025-09-01,Arunachal Pradesh,Kurung Kumey,49,89
2025-09-01,Arunachal Pradesh,Leparada,2,5
2025-09-01,Arunachal Pradesh,Lohit,61,441
2025-09-01,Arunachal Pradesh,Longding,96,453
2025-09-01,Arunachal Pradesh,Lower Dibang Valley,35,221
2025-09-01,Arunachal Pradesh,Lower Siang,15,80
2025-09-01,Arunachal Pradesh,Lower Subansiri,51,375
2025-09-01,Arunachal Pradesh,Namsai,79,500
2025-09-01,Arunachal Pradesh,Pakke Kessang,7,19
2025-09-01,Arunachal Pradesh,Papum Pare,171,825
2025-09-01,Arunachal Pradesh,Shi-yomi,11,28
2025-09-01,Arunachal Pradesh,Siang,58,150
2025-09-01,Arunachal Pradesh,Tawang,72,188
2025-09-01,Arunachal Pradesh,Tirap,12,176
2025-09-01,Arunachal Pradesh,Upper Siang,49,533
2025-09-01,Arunachal Pradesh,Upper Subansiri,87,184
2025-09-01,Arunachal Pradesh,West Kameng,126,339
2025-09-01,Arunachal Pradesh,West Siang,199,796
2025-09-01,Assam,Bajali,15,210
2025-09-01,Assam,Baksa,288,2192
2025-09-01,Assam,Barpeta,1066,9856
2025-09-01,Assam,Biswanath,173,1906
2025-09-01,Assam,Bongaigaon,502,4784
2025-09-01,Assam,Cachar,1027,12108
2025-09-01,Assam,Charaideo,198,1986
2025-09-01,Assam,Chirang,196,1898
2025-09-01,Assam,Darrang,923,5467
2025-09-01,Assam,Dhemaji,448,3981
2025-09-01,Assam,Dhubri,1812,16503
2025-09-01,Assam,Dibrugarh,524,6071
2025-09-01,Assam,Dima Hasao,2,47
2025-09-01,Assam,Goalpara,718,6764
2025-09-01,Assam,Golaghat,465,4886
2025-09-01,Assam,Hailakandi,511,4321
2025-09-01,Assam,Hojai,606,4699
2025-09-01,Assam,Jorhat,199,2956
2025-09-01,Assam,Kamrup,847,8116
2025-09-01,Assam,Kamrup Metro,468,4178
2025-09-01,Assam,Karbi Anglong,551,9055
2025-09-01,Assam,Karimganj,765,5799
2025-09-01,Assam,Kokrajhar,329,2820
2025-09-01,Assam,Lakhimpur,910,7043
2025-09-01,Assam,Majuli,68,799
2025-09-01,Assam,Marigaon,1157,8063
2025-09-01,Assam,Nagaon,1713,18902
2025-09-01,Assam,Nalbari,512,3824
2025-09-01,Assam,North Cachar Hills,85,1014
2025-09-01,Assam,Sibsagar,266,2395
2025-09-01,Assam,Sonitpur,773,7921
2025-09-01,Assam,South Salmara Mankachar,220,4579
2025-09-01,Assam,Sribhumi,22,823
2025-09-01,Assam,Tamulpur District,11,230
2025-09-01,Assam,Tinsukia,345,5280
2025-09-01,Assam,Udalguri,261,2804
2025-09-01,Assam,West Karbi Anglong,13,242
2025-09-01,Bihar,Araria,1508,38396
2025-09-01,Bihar,Arwal,418,6882
2025-09-01,Bihar,Aurangabad,1921,24321
2025-09-01,Bihar,Aurangabad(BH),0,8
2025-09-01,Bihar,Aurangabad(bh),3,194
2025-09-01,Bihar,Banka,1303,21512
2025-09-01,Bihar,Begusarai,2658,29988
2025-09-01,Bihar,Bhabua,0,38
2025-09-01,Bihar,Bhagalpur,2518,32564
2025-09-01,Bihar,Bhojpur,1919,47176
2025-09-01,Bihar,Buxar,1253,12554
2025-09-01,Bihar,Darbhanga,2447,31908
2025-09-01,Bihar,East Champaran,3431,53891
2025-09-01,Bihar,Gaya,4003,48586
2025-09-01,Bihar,Gopalganj,1392,18954
2025-09-01,Bihar,Jamui,959,15680
2025-09-01,Bihar,Jehanabad,819,13437
2025-09-01,Bihar,Kaimur (Bhabua),1238,18505
2025-09-01,Bihar,Katihar,1969,40685
2025-09-01,Bihar,Khagaria,1645,21675
2025-09-01,Bihar,Kishanganj,1168,57853
2025-09-01,Bihar,Lakhisarai,805,12276
2025-09-01,Bihar,Madhepura,1356,21465
2025-09-01,Bihar,Madhubani,2268,34378
2025-09-01,Bihar,Monghyr,0,81
2025-09-01,Bihar,Munger,857,13465
2025-09-01,Bihar,Muzaffarpur,2881,44055
2025-09-01,Bihar,Nalanda,2206,61005
2025-09-01,Bihar,Nawada,1533,24394
2025-09-01,Bihar,Pashchim Champaran,8,398
2025-09-01,Bihar,Patna,4161,62593
2025-09-01,Bihar,Purba Champaran,2,272
2025-09-01,Bihar,Purnea,27,1090
2025-09-01,Bihar,Purnia,1507,31158
2025-09-01,Bihar,Rohtas,2021,26021
2025-09-01,Bihar,Saharsa,1281,22698
2025-09-01,Bihar,Samastipur,2464,46251
2025-09-01,Bihar,Samstipur,3,92
2025-09-01,Bihar,Saran,2702,33025
2025-09-01,Bihar,Sheikhpura,443,8565
2025-09-01,Bihar,Sheikpura,1,79
2025-09-01,Bihar,Sheohar,410,7465
2025-09-01,Bihar,Sitamarhi,2088,33938
2025-09-01,Bihar,Siwan,1785,20257
2025-09-01,Bihar,Supaul,986,23120
2025-09-01,Bihar,Vaishali,2195,33162
2025-09-01,Bihar,West Champaran,2962,52462
2025-09-01,Chandigarh,Chandigarh,698,5076
2025-09-01,Chandigarh,Mohali,0,2
2025-09-01,Chandigarh,Rupnagar,0,6
2025-09-01,Chhattisgarh,Balod,401,6337
2025-09-01,Chhattisgarh,Baloda Bazar,1054,15219
2025-09-01,Chhattisgarh,Balrampur,491,8504
2025-09-01,Chhattisgarh,Bastar,724,10997
2025-09-01,Chhattisgarh,Bemetara,575,7024
2025-09-01,Chhattisgarh,Bijapur,224,1666
2025-09-01,Chhattisgarh,Bilaspur,965,12798
2025-09-01,Chhattisgarh,Dakshin Bastar Dantewada,158,801
2025-09-01,Chhattisgarh,Dantewada,84,314
2025-09-01,Chhattisgarh,Dhamtari,321,5922
2025-09-01,Chhattisgarh,Durg,1171,8248
2025-09-01,Chhattisgarh,Gariyaband,291,4131
2025-09-01,Chhattisgarh,Gaurela-pendra-marwahi,47,414
2025-09-01,Chhattisgarh,Janjgir - Champa,4,36
2025-09-01,Chhattisgarh,Janjgir Champa,1,41
2025-09-01,Chhattisgarh,Janjgir-champa,736,9605
2025-09-01,Chhattisgarh,Jashpur,522,4687
2025-09-01,Chhattisgarh,Kabeerdham,229,2823
2025-09-01,Chhattisgarh,Kanker,276,2955
2025-09-01,Chhattisgarh,Kawardha,423,6959
2025-09-01,Chhattisgarh,Khairagarh Chhuikhadan Gandai,63,840
2025-09-01,Chhattisgarh,Kondagaon,259,3698
2025-09-01,Chhattisgarh,Korba,501,6418
2025-09-01,Chhattisgarh,Koriya,285,3628
2025-09-01,Chhattisgarh,Mahasamund,480,7784
2025-09-01,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,66,770
2025-09-01,Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,2,11
2025-09-01,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,393,2425
2025-09-01,Chhattisgarh,Mungeli,306,5050
2025-09-01,Chhattisgarh,Narayanpur,110,1119
2025-09-01,Chhattisgarh,Raigarh,457,10048
2025-09-01,Chhattisgarh,Raipur,797,9287
2025-09-01,Chhattisgarh,Rajnandgaon,1011,9708
2025-09-01,Chhattisgarh,Sakti,142,1289
2025-09-01,Chhattisgarh,Sarangarh-Bilaigarh,63,1003
2025-09-01,Chhattisgarh,Sukma,263,2631
2025-09-01,Chhattisgarh,Surajpur,434,7515
2025-09-01,Chhattisgarh,Surguja,769,12677
2025-09-01,Chhattisgarh,Uttar Bastar Kanker,150,1962
2025-09-01,Dadra & Nagar Haveli,Dadra & Nagar Haveli,13,41
2025-09-01,Dadra and Nagar Haveli,Dadra and Nagar Haveli,356,846
2025-09-01,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,41,416
2025-09-01,Dadra and Nagar Haveli and Daman and Diu,Daman,21,185
2025-09-01,Dadra and Nagar Haveli and Daman and Diu,Diu,1,44
2025-09-01,Daman & Diu,Daman,11,74
2025-09-01,Daman & Diu,Diu,9,71
2025-09-01,Daman and Diu,Daman,40,202
2025-09-01,Daman and Diu,Diu,14,106
2025-09-01,Delhi,Central Delhi,534,3325
2025-09-01,Delhi,East Delhi,1349,7954
2025-09-01,Delhi,Najafgarh,1,45
2025-09-01,Delhi,New Delhi,59,369
2025-09-01,Delhi,North Delhi,584,3721
2025-09-01,Delhi,North East,81,1554
2025-09-01,Delhi,North East Delhi,1742,7334
2025-09-01,Delhi,North West Delhi,2853,15654
2025-09-01,Delhi,Shahdara,240,1503
2025-09-01,Delhi,South Delhi,1258,11030
2025-09-01,Delhi,South East Delhi,17,157
2025-09-01,Delhi,South West Delhi,1797,9962
2025-09-01,Delhi,West Delhi,1398,10592
2025-09-01,Goa,Bardez,0,4
2025-09-01,Goa,North Goa,199,3157
2025-09-01,Goa,South Goa,201,2706
2025-09-01,Goa,Tiswadi,0,2
2025-09-01,Gujarat,Ahmadabad,165,1804
2025-09-01,Gujarat,Ahmedabad,3168,29192
2025-09-01,Gujarat,Amreli,344,4610
2025-09-01,Gujarat,Anand,581,6501
2025-09-01,Gujarat,Arvalli,264,1245
2025-09-01,Gujarat,Banas Kantha,12,99
2025-09-01,Gujarat,Banaskantha,1338,11032
2025-09-01,Gujarat,Bharuch,645,5442
2025-09-01,Gujarat,Bhavnagar,845,8703
2025-09-01,Gujarat,Botad,226,1171
2025-09-01,Gujarat,Chhotaudepur,346,1632
2025-09-01,Gujarat,Dahod,777,5453
2025-09-01,Gujarat,Devbhumi Dwarka,181,1233
2025-09-01,Gujarat,Dohad,90,1010
2025-09-01,Gujarat,Gandhinagar,673,6238
2025-09-01,Gujarat,Gir Somnath,247,1738
2025-09-01,Gujarat,Jamnagar,698,7256
2025-09-01,Gujarat,Junagadh,590,5975
2025-09-01,Gujarat,Kachchh,694,7542
2025-09-01,Gujarat,Kheda,803,8619
2025-09-01,Gujarat,Mahesana,864,6772
2025-09-01,Gujarat,Mahisagar,184,1296
2025-09-01,Gujarat,Morbi,204,1799
2025-09-01,Gujarat,Narmada,363,1947
2025-09-01,Gujarat,Navsari,585,3831
2025-09-01,Gujarat,Panch Mahals,7,76
2025-09-01,Gujarat,Panchmahals,589,5648
2025-09-01,Gujarat,Patan,497,5171
2025-09-01,Gujarat,Porbandar,242,2455
2025-09-01,Gujarat,Rajkot,821,12975
2025-09-01,Gujarat,Sabar Kantha,11,135
2025-09-01,Gujarat,Sabarkantha,788,7656
2025-09-01,Gujarat,Surat,3026,30609
2025-09-01,Gujarat,Surendra Nagar,415,5720
2025-09-01,Gujarat,Surendranagar,8,175
2025-09-01,Gujarat,Tapi,426,1830
2025-09-01,Gujarat,The Dangs,164,895
2025-09-01,Gujarat,Vadodara,1753,14497
2025-09-01,Gujarat,Valsad,1044,5195
2025-09-01,Haryana,Ambala,427,3106
2025-09-01,Haryana,Bhiwani,495,2959
2025-09-01,Haryana,Charkhi Dadri,226,1065
2025-09-01,Haryana,Faridabad,1387,10680
2025-09-01,Haryana,Fatehabad,424,2346
2025-09-01,Haryana,Gurgaon,1162,8304
2025-09-01,Haryana,Hisar,744,4671
2025-09-01,Haryana,Jhajjar,387,2528
2025-09-01,Haryana,Jind,416,2785
2025-09-01,Haryana,Kaithal,548,2617
2025-09-01,Haryana,Karnal,516,2681
2025-09-01,Haryana,Kurukshetra,415,2309
2025-09-01,Haryana,Mahendragarh,382,2235
2025-09-01,Haryana,Mewat,641,5159
2025-09-01,Haryana,Palwal,610,5849
2025-09-01,Haryana,Panchkula,388,2173
2025-09-01,Haryana,Panipat,726,4474
2025-09-01,Haryana,Rewari,676,3417
2025-09-01,Haryana,Rohtak,464,2114
2025-09-01,Haryana,Sirsa,398,3670
2025-09-01,Haryana,Sonipat,700,4593
2025-09-01,Haryana,Yamuna Nagar,604,3317
2025-09-01,Haryana,Yamunanagar,10,78
2025-09-01,Himachal Pradesh,Bilaspur,212,1518
2025-09-01,Himachal Pradesh,Chamba,390,4601
2025-09-01,Himachal Pradesh,Hamirpur,202,1427
2025-09-01,Himachal Pradesh,Kangra,664,7574
2025-09-01,Himachal Pradesh,Kinnaur,37,304
2025-09-01,Himachal Pradesh,Kullu,139,2012
2025-09-01,Himachal Pradesh,Lahaul and Spiti,5,4
2025-09-01,Himachal Pradesh,Lahul & Spiti,0,63
2025-09-01,Himachal Pradesh,Lahul and Spiti,7,25
2025-09-01,Himachal Pradesh,Mandi,314,3404
2025-09-01,Himachal Pradesh,Shimla,285,3825
2025-09-01,Himachal Pradesh,Sirmaur,285,2675
2025-09-01,Himachal Pradesh,Solan,277,1944
2025-09-01,Himachal Pradesh,Una,266,3029
2025-09-01,Jammu & Kashmir,Anantnag,0,2
2025-09-01,Jammu & Kashmir,Badgam,0,4
2025-09-01,Jammu & Kashmir,Baramula,3,18
2025-09-01,Jammu & Kashmir,Doda,0,3
2025-09-01,Jammu & Kashmir,Jammu,3,40
2025-09-01,Jammu & Kashmir,Kargil,0,4
2025-09-01,Jammu & Kashmir,Kathua,0,13
2025-09-01,Jammu & Kashmir,Leh (ladakh),0,1
2025-09-01,Jammu & Kashmir,Punch,0,2
2025-09-01,Jammu & Kashmir,Rajauri,0,1
2025-09-01,Jammu & Kashmir,Srinagar,0,4
2025-09-01,Jammu and Kashmir,Anantnag,428,2707
2025-09-01,Jammu and Kashmir,Badgam,100,1488
2025-09-01,Jammu and Kashmir,Bandipore,244,1150
2025-09-01,Jammu and Kashmir,Baramula,442,3080
2025-09-01,Jammu and Kashmir,Budgam,295,647
2025-09-01,Jammu and Kashmir,Doda,55,785
2025-09-01,Jammu and Kashmir,Ganderbal,107,661
2025-09-01,Jammu and Kashmir,Jammu,339,5304
2025-09-01,Jammu and Kashmir,Kargil,61,232
2025-09-01,Jammu and Kashmir,Kathua,165,2228
2025-09-01,Jammu and Kashmir,Kishtwar,41,361
2025-09-01,Jammu and Kashmir,Kulgam,151,602
2025-09-01,Jammu and Kashmir,Kupwara,506,2784
2025-09-01,Jammu and Kashmir,Leh,28,149
2025-09-01,Jammu and Kashmir,Pulwama,164,1257
2025-09-01,Jammu and Kashmir,Punch,300,1416
2025-09-01,Jammu and Kashmir,Rajouri,272,2223
2025-09-01,Jammu and Kashmir,Ramban,121,663
2025-09-01,Jammu and Kashmir,Reasi,80,646
2025-09-01,Jammu and Kashmir,Samba,101,511
2025-09-01,Jammu and Kashmir,Shupiyan,138,473
2025-09-01,Jammu and Kashmir,Srinagar,319,4151
2025-09-01,Jammu and Kashmir,Udhampur,90,1576
2025-09-01,Jharkhand,Bokaro,888,8490
2025-09-01,Jharkhand,Chatra,898,9195
2025-09-01,Jharkhand,Deoghar,718,8073
2025-09-01,Jharkhand,Dhanbad,924,12362
2025-09-01,Jharkhand,Dumka,719,9941
2025-09-01,Jharkhand,East Singhbhum,696,8827
2025-09-01,Jharkhand,Garhwa,721,6731
2025-09-01,Jharkhand,Garhwa *,19,518
2025-09-01,Jharkhand,Giridih,1759,12127
2025-09-01,Jharkhand,Godda,566,8694
2025-09-01,Jharkhand,Gumla,745,8798
2025-09-01,Jharkhand,Hazaribag,90,1527
2025-09-01,Jharkhand,Hazaribagh,1036,8313
2025-09-01,Jharkhand,Jamtara,273,5655
2025-09-01,Jharkhand,Khunti,223,3600
2025-09-01,Jharkhand,Kodarma,37,514
2025-09-01,Jharkhand,Koderma,274,2459
2025-09-01,Jharkhand,Latehar,634,6949
2025-09-01,Jharkhand,Lohardaga,290,2521
2025-09-01,Jharkhand,Pakaur,63,641
2025-09-01,Jharkhand,Pakur,543,6330
2025-09-01,Jharkhand,Palamau,27,566
2025-09-01,Jharkhand,Palamu,1637,12529
2025-09-01,Jharkhand,Pashchimi Singhbhum,41,1471
2025-09-01,Jharkhand,Purbi Singhbhum,16,1097
2025-09-01,Jharkhand,Ramgarh,471,4428
2025-09-01,Jharkhand,Ranchi,1279,12635
2025-09-01,Jharkhand,Sahebganj,1022,11816
2025-09-01,Jharkhand,Sahibganj,59,557
2025-09-01,Jharkhand,Seraikela-Kharsawan,357,4773
2025-09-01,Jharkhand,Seraikela-kharsawan,33,1424
2025-09-01,Jharkhand,Simdega,379,5607
2025-09-01,Jharkhand,West Singhbhum,1030,13849
2025-09-01,Karnataka,Bagalkot,1232,5590
2025-09-01,Karnataka,Bagalkot *,48,180
2025-09-01,Karnataka,Ballari,279,1848
2025-09-01,Karnataka,Bangalore,695,8882
2025-09-01,Karnataka,Bangalore Rural,344,3553
2025-09-01,Karnataka,Belagavi,1000,5653
2025-09-01,Karnataka,Belgaum,1141,8939
2025-09-01,Karnataka,Bellary,497,4561
2025-09-01,Karnataka,Bengaluru,2765,24380
2025-09-01,Karnataka,Bengaluru Rural,4,20
2025-09-01,Karnataka,Bengaluru South,56,544
2025-09-01,Karnataka,Bidar,683,4804
2025-09-01,Karnataka,Bijapur,693,4584
2025-09-01,Karnataka,Chamarajanagar,17,174
2025-09-01,Karnataka,Chamarajanagar *,3,18
2025-09-01,Karnataka,Chamrajanagar,296,1870
2025-09-01,Karnataka,Chamrajnagar,29,403
2025-09-01,Karnataka,Chickmagalur,128,2031
2025-09-01,Karnataka,Chikkaballapur,380,3838
2025-09-01,Karnataka,Chikkamagaluru,168,1085
2025-09-01,Karnataka,Chikmagalur,10,181
2025-09-01,Karnataka,Chitradurga,436,4794
2025-09-01,Karnataka,Dakshina Kannada,882,6922
2025-09-01,Karnataka,Davanagere,25,731
2025-09-01,Karnataka,Davangere,537,4315
2025-09-01,Karnataka,Dharwad,876,5270
2025-09-01,Karnataka,Gadag,582,3061
2025-09-01,Karnataka,Gadag *,32,158
2025-09-01,Karnataka,Gulbarga,428,3782
2025-09-01,Karnataka,Hasan,78,1804
2025-09-01,Karnataka,Hassan,430,3240
2025-09-01,Karnataka,Haveri,782,4202
2025-09-01,Karnataka,Haveri *,18,150
2025-09-01,Karnataka,Kalaburagi,689,3321
2025-09-01,Karnataka,Kodagu,175,1686
2025-09-01,Karnataka,Kolar,634,4991
2025-09-01,Karnataka,Koppal,720,4828
2025-09-01,Karnataka,Mandya,334,4086
2025-09-01,Karnataka,Mysore,267,3439
2025-09-01,Karnataka,Mysuru,406,3968
2025-09-01,Karnataka,Raichur,836,6058
2025-09-01,Karnataka,Ramanagar,322,3327
2025-09-01,Karnataka,Shimoga,198,3022
2025-09-01,Karnataka,Shivamogga,430,2642
2025-09-01,Karnataka,Tumakuru,376,2709
2025-09-01,Karnataka,Tumkur,331,4125
2025-09-01,Karnataka,Udupi,578,3908
2025-09-01,Karnataka,Uttara Kannada,380,4161
2025-09-01,Karnataka,Vijayanagara,203,1818
2025-09-01,Karnataka,Vijayapura,794,3752
2025-09-01,Karnataka,Yadgir,727,3589
2025-09-01,Karnataka,yadgir,52,449
2025-09-01,Kerala,Alappuzha,578,6000
2025-09-01,Kerala,Ernakulam,1059,9250
2025-09-01,Kerala,Idukki,301,2468
2025-09-01,Kerala,Kannur,887,8944
2025-09-01,Kerala,Kasaragod,444,3908
2025-09-01,Kerala,Kasargod,3,316
2025-09-01,Kerala,Kollam,912,8051
2025-09-01,Kerala,Kottayam,479,5400
2025-09-01,Kerala,Kozhikode,1649,11305
2025-09-01,Kerala,Malappuram,1761,17319
2025-09-01,Kerala,Palakkad,852,7041
2025-09-01,Kerala,Pathanamthitta,482,3787
2025-09-01,Kerala,Thiruvananthapuram,1096,9686
2025-09-01,Kerala,Thrissur,1144,9779
2025-09-01,Kerala,Wayanad,339,2046
2025-09-01,Ladakh,Kargil,42,226
2025-09-01,Ladakh,Leh,15,191
2025-09-01,Lakshadweep,Lakshadweep,35,208
2025-09-01,Madhya Pradesh,Agar Malwa,126,865
2025-09-01,Madhya Pradesh,Alirajpur,444,4039
2025-09-01,Madhya Pradesh,Anuppur,390,2658
2025-09-01,Madhya Pradesh,Ashok Nagar,535,3256
2025-09-01,Madhya Pradesh,Balaghat,694,5299
2025-09-01,Madhya Pradesh,Barwani,952,5773
2025-09-01,Madhya Pradesh,Betul,1176,4412
2025-09-01,Madhya Pradesh,Bhind,1239,5883
2025-09-01,Madhya Pradesh,Bhopal,1094,6622
2025-09-01,Madhya Pradesh,Burhanpur,379,1554
2025-09-01,Madhya Pradesh,Chhatarpur,2046,8887
2025-09-01,Madhya Pradesh,Chhindwara,1052,5534
2025-09-01,Madhya Pradesh,Damoh,926,5979
2025-09-01,Madhya Pradesh,Datia,1057,4555
2025-09-01,Madhya Pradesh,Dewas,594,3636
2025-09-01,Madhya Pradesh,Dhar,1163,8375
2025-09-01,Madhya Pradesh,Dindori,380,2911
2025-09-01,Madhya Pradesh,East Nimar,224,1373
2025-09-01,Madhya Pradesh,Guna,631,4923
2025-09-01,Madhya Pradesh,Gwalior,1553,8224
2025-09-01,Madhya Pradesh,Harda,135,879
2025-09-01,Madhya Pradesh,Harda *,27,331
2025-09-01,Madhya Pradesh,Hoshangabad,459,2046
2025-09-01,Madhya Pradesh,Indore,1801,11876
2025-09-01,Madhya Pradesh,Jabalpur,1198,9355
2025-09-01,Madhya Pradesh,Jhabua,809,6798
2025-09-01,Madhya Pradesh,Katni,1048,5791
2025-09-01,Madhya Pradesh,Khandwa,321,1577
2025-09-01,Madhya Pradesh,Khargone,763,5416
2025-09-01,Madhya Pradesh,Maihar,27,676
2025-09-01,Madhya Pradesh,Mandla,588,4284
2025-09-01,Madhya Pradesh,Mandsaur,928,4262
2025-09-01,Madhya Pradesh,Mauganj,26,661
2025-09-01,Madhya Pradesh,Morena,1448,8530
2025-09-01,Madhya Pradesh,Narmadapuram,70,693
2025-09-01,Madhya Pradesh,Narsimhapur,87,921
2025-09-01,Madhya Pradesh,Narsinghpur,459,3031
2025-09-01,Madhya Pradesh,Neemuch,659,3464
2025-09-01,Madhya Pradesh,Niwari,15,229
2025-09-01,Madhya Pradesh,Pandhurna,15,168
2025-09-01,Madhya Pradesh,Panna,689,4595
2025-09-01,Madhya Pradesh,Raisen,854,4881
2025-09-01,Madhya Pradesh,Rajgarh,839,3243
2025-09-01,Madhya Pradesh,Ratlam,737,4909
2025-09-01,Madhya Pradesh,Rewa,1669,11617
2025-09-01,Madhya Pradesh,Sagar,1261,8557
2025-09-01,Madhya Pradesh,Satna,1373,11421
2025-09-01,Madhya Pradesh,Sehore,375,2023
2025-09-01,Madhya Pradesh,Seoni,820,7089
2025-09-01,Madhya Pradesh,Shahdol,628,5042
2025-09-01,Madhya Pradesh,Shajapur,605,3318
2025-09-01,Madhya Pradesh,Sheopur,447,3476
2025-09-01,Madhya Pradesh,Shivpuri,1113,7900
2025-09-01,Madhya Pradesh,Sidhi,854,8800
2025-09-01,Madhya Pradesh,Singrauli,1078,7127
2025-09-01,Madhya Pradesh,Tikamgarh,1054,5748
2025-09-01,Madhya Pradesh,Ujjain,995,7016
2025-09-01,Madhya Pradesh,Umaria,380,3294
2025-09-01,Madhya Pradesh,Vidisha,1002,4058
2025-09-01,Madhya Pradesh,West Nimar,69,451
2025-09-01,Maharashtra,Ahmadnagar,1616,10962
2025-09-01,Maharashtra,Ahmed Nagar,29,289
2025-09-01,Maharashtra,Akola,556,3654
2025-09-01,Maharashtra,Amravati,963,5919
2025-09-01,Maharashtra,Aurangabad,1292,8691
2025-09-01,Maharashtra,Beed,1388,7147
2025-09-01,Maharashtra,Bhandara,379,2835
2025-09-01,Maharashtra,Bid,49,656
2025-09-01,Maharashtra,Buldana,100,1514
2025-09-01,Maharashtra,Buldhana,887,5438
2025-09-01,Maharashtra,Chandrapur,530,5191
2025-09-01,Maharashtra,Chatrapati Sambhaji Nagar,45,467
2025-09-01,Maharashtra,Chhatrapati Sambhajinagar,241,2413
2025-09-01,Maharashtra,Dharashiv,30,554
2025-09-01,Maharashtra,Dhule,625,5409
2025-09-01,Maharashtra,Gadchiroli,304,2297
2025-09-01,Maharashtra,Gondia,10,100
2025-09-01,Maharashtra,Gondiya,592,3492
2025-09-01,Maharashtra,Gondiya *,14,162
2025-09-01,Maharashtra,Hingoli,584,4177
2025-09-01,Maharashtra,Hingoli *,0,2
2025-09-01,Maharashtra,Jalgaon,1613,10616
2025-09-01,Maharashtra,Jalna,807,5274
2025-09-01,Maharashtra,Kolhapur,1107,8130
2025-09-01,Maharashtra,Latur,900,6906
2025-09-01,Maharashtra,Mumbai,1372,15750
2025-09-01,Maharashtra,Mumbai City,431,4467
2025-09-01,Maharashtra,Mumbai Suburban,1761,15677
2025-09-01,Maharashtra,Mumbai( Sub Urban ),24,515
2025-09-01,Maharashtra,Nagpur,1810,13247
2025-09-01,Maharashtra,Nanded,1261,10057
2025-09-01,Maharashtra,Nandurbar,365,2859
2025-09-01,Maharashtra,Nandurbar *,0,75
2025-09-01,Maharashtra,Nashik,2449,16700
2025-09-01,Maharashtra,Osmanabad,501,3999
2025-09-01,Maharashtra,Palghar,1261,11151
2025-09-01,Maharashtra,Parbhani,831,5741
2025-09-01,Maharashtra,Pune,4108,33000
2025-09-01,Maharashtra,Raigad,342,3529
2025-09-01,Maharashtra,Raigarh,769,6744
