month,state,district,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,total_enrolments,total_demo_updates,total_bio_updates,demo_update_ratio,bio_update_ratio
2025-09-01,Karnataka,Chikkaballapur,903,94,5,380.0,3838.0,1439.0,1902.0,1002,4218.0,3341.0,4.209580838323354,3.334331337325349
2025-09-01,Karnataka,Chikkamagaluru,294,28,19,168.0,1085.0,626.0,490.0,341,1253.0,1116.0,3.6744868035190614,3.272727272727273
2025-09-01,Karnataka,Chikmagalur,37,3,0,10.0,181.0,22.0,176.0,40,191.0,198.0,4.775,4.95
2025-09-01,Karnataka,Chitradurga,1053,94,5,436.0,4794.0,2001.0,2594.0,1152,5230.0,4595.0,4.539930555555555,3.9887152777777777
2025-09-01,Karnataka,Dakshina Kannada,1658,119,5,882.0,6922.0,2804.0,3512.0,1782,7804.0,6316.0,4.3793490460157125,3.5443322109988777
2025-09-01,Karnataka,Davanagere,161,10,0,25.0,731.0,99.0,1072.0,171,756.0,1171.0,4.421052631578948,6.847953216374269
2025-09-01,Karnataka,Davangere,1316,111,9,537.0,4315.0,3297.0,5316.0,1436,4852.0,8613.0,3.3788300835654597,5.997910863509749
2025-09-01,Karnataka,Dharwad,1536,111,3,876.0,5270.0,2658.0,3663.0,1650,6146.0,6321.0,3.7248484848484846,3.830909090909091
2025-09-01,Karnataka,Gadag,1786,141,19,582.0,3061.0,1660.0,1566.0,1946,3643.0,3226.0,1.8720452209660843,1.65775950668037
2025-09-01,Karnataka,Gadag *,59,8,0,32.0,158.0,41.0,122.0,67,190.0,163.0,2.8358208955223883,2.4328358208955225
2025-09-01,Karnataka,Gulbarga,1151,235,0,428.0,3782.0,1708.0,3786.0,1386,4210.0,5494.0,3.0375180375180375,3.963924963924964
2025-09-01,Karnataka,Hasan,266,12,0,78.0,1804.0,163.0,843.0,278,1882.0,1006.0,6.76978417266187,3.618705035971223
2025-09-01,Karnataka,Hassan,728,33,0,430.0,3240.0,1459.0,1493.0,761,3670.0,2952.0,4.8226018396846255,3.8791064388961893
2025-09-01,Karnataka,Haveri,1233,118,22,782.0,4202.0,2122.0,2885.0,1373,4984.0,5007.0,3.6300072833211945,3.646758922068463
2025-09-01,Karnataka,Haveri *,30,1,0,18.0,150.0,29.0,153.0,31,168.0,182.0,5.419354838709677,5.870967741935484
2025-09-01,Karnataka,Kalaburagi,1093,215,10,689.0,3321.0,3672.0,1884.0,1318,4010.0,5556.0,3.0424886191198786,4.215477996965099
2025-09-01,Karnataka,Kodagu,262,20,12,175.0,1686.0,462.0,772.0,294,1861.0,1234.0,6.329931972789115,4.197278911564626
2025-09-01,Karnataka,Kolar,1129,103,7,634.0,4991.0,2288.0,2974.0,1239,5625.0,5262.0,4.539951573849879,4.246973365617434
2025-09-01,Karnataka,Koppal,1395,278,11,720.0,4828.0,2462.0,3746.0,1684,5548.0,6208.0,3.294536817102138,3.68646080760095
2025-09-01,Karnataka,Mandya,832,45,1,334.0,4086.0,1574.0,2749.0,878,4420.0,4323.0,5.034168564920273,4.92369020501139
2025-09-01,Karnataka,Mysore,739,63,1,267.0,3439.0,1355.0,3373.0,803,3706.0,4728.0,4.61519302615193,5.887920298879203
2025-09-01,Karnataka,Mysuru,871,132,77,406.0,3968.0,2493.0,1788.0,1080,4374.0,4281.0,4.05,3.963888888888889
2025-09-01,Karnataka,Raichur,2095,730,28,836.0,6058.0,4182.0,4320.0,2853,6894.0,8502.0,2.416403785488959,2.9800210304942167
2025-09-01,Karnataka,Ramanagar,950,255,4,322.0,3327.0,1581.0,1815.0,1209,3649.0,3396.0,3.0181968569065343,2.8089330024813894
2025-09-01,Karnataka,Shimoga,648,58,0,198.0,3022.0,634.0,2231.0,706,3220.0,2865.0,4.5609065155807365,4.058073654390935
2025-09-01,Karnataka,Shivamogga,636,75,0,430.0,2642.0,1898.0,1121.0,711,3072.0,3019.0,4.320675105485232,4.246132208157524
2025-09-01,Karnataka,Tumakuru,811,48,24,376.0,2709.0,2102.0,1344.0,883,3085.0,3446.0,3.493771234428086,3.902604756511891
2025-09-01,Karnataka,Tumkur,798,57,0,331.0,4125.0,1475.0,3943.0,855,4456.0,5418.0,5.211695906432748,6.336842105263158
2025-09-01,Karnataka,Udupi,1413,61,9,578.0,3908.0,1468.0,1299.0,1483,4486.0,2767.0,3.0249494268374915,1.8658125421443021
2025-09-01,Karnataka,Uttara Kannada,906,67,4,380.0,4161.0,1397.0,1791.0,977,4541.0,3188.0,4.647901740020471,3.263050153531218
2025-09-01,Karnataka,Vijayanagara,662,106,22,203.0,1818.0,343.0,1444.0,790,2021.0,1787.0,2.5582278481012657,2.2620253164556963
2025-09-01,Karnataka,Vijayapura,1785,364,29,794.0,3752.0,2879.0,1713.0,2178,4546.0,4592.0,2.0872359963269056,2.108356290174472
2025-09-01,Karnataka,Yadgir,1390,452,11,727.0,3589.0,2422.0,2519.0,1853,4316.0,4941.0,2.3291958985429035,2.6664867781975174
2025-09-01,Karnataka,yadgir,214,48,0,52.0,449.0,94.0,418.0,262,501.0,512.0,1.9122137404580153,1.9541984732824427
2025-09-01,Kerala,Alappuzha,713,275,5,578.0,6000.0,2381.0,3858.0,993,6578.0,6239.0,6.624370594159114,6.282980866062437
2025-09-01,Kerala,Ernakulam,1092,559,17,1059.0,9250.0,4157.0,6211.0,1668,10309.0,10368.0,6.180455635491607,6.215827338129497
2025-09-01,Kerala,Idukki,415,94,1,301.0,2468.0,1436.0,1945.0,510,2769.0,3381.0,5.429411764705883,6.629411764705883
2025-09-01,Kerala,Kannur,1039,553,33,887.0,8944.0,4147.0,7976.0,1625,9831.0,12123.0,6.049846153846154,7.460307692307692
2025-09-01,Kerala,Kasaragod,662,239,0,444.0,3908.0,2213.0,2781.0,901,4352.0,4994.0,4.830188679245283,5.542730299667037
2025-09-01,Kerala,Kasargod,64,13,0,3.0,316.0,32.0,351.0,77,319.0,383.0,4.142857142857143,4.974025974025974
2025-09-01,Kerala,Kollam,1069,322,24,912.0,8051.0,3720.0,6088.0,1415,8963.0,9808.0,6.3342756183745585,6.931448763250883
2025-09-01,Kerala,Kottayam,690,221,4,479.0,5400.0,2195.0,3853.0,915,5879.0,6048.0,6.425136612021858,6.609836065573771
2025-09-01,Kerala,Kozhikode,1208,606,11,1649.0,11305.0,4724.0,7648.0,1825,12954.0,12372.0,7.098082191780822,6.77917808219178
2025-09-01,Kerala,Malappuram,2367,1187,31,1761.0,17319.0,7796.0,9422.0,3585,19080.0,17218.0,5.322175732217573,4.80278940027894
2025-09-01,Kerala,Palakkad,1208,433,3,852.0,7041.0,4563.0,7013.0,1644,7893.0,11576.0,4.8010948905109485,7.041362530413625
2025-09-01,Kerala,Pathanamthitta,413,142,14,482.0,3787.0,1797.0,2938.0,569,4269.0,4735.0,7.502636203866432,8.321616871704745
2025-09-01,Kerala,Thiruvananthapuram,1239,404,14,1096.0,9686.0,4099.0,7508.0,1657,10782.0,11607.0,6.506940253470127,7.004828002414001
2025-09-01,Kerala,Thrissur,1184,538,19,1144.0,9779.0,4733.0,10866.0,1741,10923.0,15599.0,6.273980470993682,8.959793222286043
2025-09-01,Kerala,Wayanad,296,75,3,339.0,2046.0,1036.0,3184.0,374,2385.0,4220.0,6.377005347593583,11.283422459893048
2025-09-01,Ladakh,Kargil,101,44,0,42.0,226.0,398.0,66.0,145,268.0,464.0,1.8482758620689654,3.2
2025-09-01,Ladakh,Leh,23,2,5,15.0,191.0,169.0,83.0,30,206.0,252.0,6.866666666666666,8.4
2025-09-01,Lakshadweep,Lakshadweep,60,4,0,35.0,208.0,142.0,199.0,64,243.0,341.0,3.796875,5.328125
2025-09-01,Madhya Pradesh,Agar Malwa,392,186,5,126.0,865.0,355.0,1069.0,583,991.0,1424.0,1.699828473413379,2.4425385934819897
2025-09-01,Madhya Pradesh,Alirajpur,481,729,15,444.0,4039.0,3421.0,3124.0,1225,4483.0,6545.0,3.659591836734694,5.3428571428571425
2025-09-01,Madhya Pradesh,Anuppur,542,117,0,390.0,2658.0,2029.0,3515.0,659,3048.0,5544.0,4.625189681335357,8.412746585735963
2025-09-01,Madhya Pradesh,Ashok Nagar,1537,604,7,535.0,3256.0,3227.0,3162.0,2148,3791.0,6389.0,1.7648975791433892,2.9743947858473
2025-09-01,Madhya Pradesh,Balaghat,1901,205,1,694.0,5299.0,3201.0,4753.0,2107,5993.0,7954.0,2.844328429046037,3.7750355956336024
2025-09-01,Madhya Pradesh,Barwani,2115,1441,92,952.0,5773.0,4667.0,5069.0,3648,6725.0,9736.0,1.8434758771929824,2.668859649122807
2025-09-01,Madhya Pradesh,Betul,1815,413,18,1176.0,4412.0,5347.0,8263.0,2246,5588.0,13610.0,2.4879786286731966,6.059661620658949
2025-09-01,Madhya Pradesh,Bhind,1435,948,108,1239.0,5883.0,4394.0,3354.0,2491,7122.0,7748.0,2.8590927338418304,3.1103974307507025
2025-09-01,Madhya Pradesh,Bhopal,3101,458,18,1094.0,6622.0,6263.0,9650.0,3577,7716.0,15913.0,2.1571149007548223,4.448700027956388
2025-09-01,Madhya Pradesh,Burhanpur,737,370,12,379.0,1554.0,1833.0,2949.0,1119,1933.0,4782.0,1.7274352100089365,4.273458445040214
2025-09-01,Madhya Pradesh,Chhatarpur,2816,1375,24,2046.0,8887.0,6109.0,5732.0,4215,10933.0,11841.0,2.5938315539739025,2.8092526690391457
2025-09-01,Madhya Pradesh,Chhindwara,2443,288,14,1052.0,5534.0,4420.0,7327.0,2745,6586.0,11747.0,2.399271402550091,4.279417122040073
2025-09-01,Madhya Pradesh,Damoh,1802,399,3,926.0,5979.0,4053.0,5013.0,2204,6905.0,9066.0,3.132940108892922,4.113430127041743
2025-09-01,Madhya Pradesh,Datia,1388,721,7,1057.0,4555.0,2501.0,2163.0,2116,5612.0,4664.0,2.652173913043478,2.2041587901701325
2025-09-01,Madhya Pradesh,Dewas,1737,758,11,594.0,3636.0,3945.0,6626.0,2506,4230.0,10571.0,1.687948922585794,4.218276137270551
2025-09-01,Madhya Pradesh,Dhar,1993,1123,12,1163.0,8375.0,4872.0,5462.0,3128,9538.0,10334.0,3.04923273657289,3.303708439897698
2025-09-01,Madhya Pradesh,Dindori,762,111,0,380.0,2911.0,1599.0,1917.0,873,3291.0,3516.0,3.7697594501718212,4.027491408934708
2025-09-01,Madhya Pradesh,East Nimar,686,574,1,224.0,1373.0,824.0,2601.0,1261,1597.0,3425.0,1.2664551942902458,2.716098334655036
2025-09-01,Madhya Pradesh,Guna,2653,878,4,631.0,4923.0,5534.0,6156.0,3535,5554.0,11690.0,1.571145685997171,3.3069306930693068
2025-09-01,Madhya Pradesh,Gwalior,2608,1077,30,1553.0,8224.0,5313.0,5410.0,3715,9777.0,10723.0,2.631763122476447,2.886406460296097
2025-09-01,Madhya Pradesh,Harda,666,203,2,135.0,879.0,1396.0,1931.0,871,1014.0,3327.0,1.164179104477612,3.819747416762342
2025-09-01,Madhya Pradesh,Harda *,221,63,0,27.0,331.0,229.0,916.0,284,358.0,1145.0,1.2605633802816902,4.03169014084507
2025-09-01,Madhya Pradesh,Hoshangabad,2154,329,0,459.0,2046.0,4050.0,6369.0,2483,2505.0,10419.0,1.008860249697946,4.196133709222715
2025-09-01,Madhya Pradesh,Indore,3434,1158,139,1801.0,11876.0,8287.0,10396.0,4731,13677.0,18683.0,2.8909321496512366,3.9490593954766435
2025-09-01,Madhya Pradesh,Jabalpur,3260,674,2,1198.0,9355.0,8851.0,9062.0,3936,10553.0,17913.0,2.68114837398374,4.5510670731707314
2025-09-01,Madhya Pradesh,Jhabua,1716,1543,18,809.0,6798.0,4305.0,3798.0,3277,7607.0,8103.0,2.3213304851998777,2.47268843454379
2025-09-01,Madhya Pradesh,Katni,2223,670,7,1048.0,5791.0,3889.0,3725.0,2900,6839.0,7614.0,2.3582758620689654,2.62551724137931
2025-09-01,Madhya Pradesh,Khandwa,731,385,1,321.0,1577.0,2408.0,1944.0,1117,1898.0,4352.0,1.6991942703670546,3.8961504028648166
2025-09-01,Madhya Pradesh,Khargone,2219,1066,87,763.0,5416.0,5635.0,8506.0,3372,6179.0,14141.0,1.8324436536180309,4.193653618030842
2025-09-01,Madhya Pradesh,Maihar,118,8,4,27.0,676.0,29.0,206.0,130,703.0,235.0,5.407692307692308,1.8076923076923077
2025-09-01,Madhya Pradesh,Mandla,1298,117,0,588.0,4284.0,2000.0,2223.0,1415,4872.0,4223.0,3.4431095406360424,2.984452296819788
2025-09-01,Madhya Pradesh,Mandsaur,1547,323,3,928.0,4262.0,3024.0,3869.0,1873,5190.0,6893.0,2.770955686065136,3.6801922050186864
2025-09-01,Madhya Pradesh,Mauganj,127,21,1,26.0,661.0,12.0,282.0,149,687.0,294.0,4.610738255033557,1.9731543624161074
2025-09-01,Madhya Pradesh,Morena,2231,1311,66,1448.0,8530.0,5092.0,4635.0,3608,9978.0,9727.0,2.765521064301552,2.695953436807095
2025-09-01,Madhya Pradesh,Narmadapuram,243,28,2,70.0,693.0,94.0,390.0,273,763.0,484.0,2.7948717948717947,1.7728937728937728
2025-09-01,Madhya Pradesh,Narsimhapur,386,100,0,87.0,921.0,349.0,952.0,486,1008.0,1301.0,2.074074074074074,2.6769547325102883
2025-09-01,Madhya Pradesh,Narsinghpur,1438,528,31,459.0,3031.0,3120.0,2796.0,1997,3490.0,5916.0,1.7476214321482224,2.9624436654982476
2025-09-01,Madhya Pradesh,Neemuch,1093,355,2,659.0,3464.0,2424.0,2177.0,1450,4123.0,4601.0,2.843448275862069,3.173103448275862
2025-09-01,Madhya Pradesh,Niwari,29,5,0,15.0,229.0,45.0,81.0,34,244.0,126.0,7.176470588235294,3.7058823529411766
2025-09-01,Madhya Pradesh,Pandhurna,14,1,1,15.0,168.0,13.0,81.0,16,183.0,94.0,11.4375,5.875
2025-09-01,Madhya Pradesh,Panna,2714,916,17,689.0,4595.0,3527.0,3880.0,3647,5284.0,7407.0,1.4488620784206196,2.0309843707156565
2025-09-01,Madhya Pradesh,Raisen,2252,589,10,854.0,4881.0,4770.0,5358.0,2851,5735.0,10128.0,2.0115748860049107,3.5524377411434584
2025-09-01,Madhya Pradesh,Rajgarh,1685,679,4,839.0,3243.0,3928.0,6349.0,2368,4082.0,10277.0,1.7238175675675675,4.339949324324325
2025-09-01,Madhya Pradesh,Ratlam,1847,637,6,737.0,4909.0,3284.0,4221.0,2490,5646.0,7505.0,2.2674698795180723,3.0140562248995986
2025-09-01,Madhya Pradesh,Rewa,3014,622,1,1669.0,11617.0,9342.0,8294.0,3637,13286.0,17636.0,3.653010723123453,4.8490514160022
2025-09-01,Madhya Pradesh,Sagar,3017,658,12,1261.0,8557.0,7402.0,7483.0,3687,9818.0,14885.0,2.6628695416327637,4.037157580688907
2025-09-01,Madhya Pradesh,Satna,3932,765,5,1373.0,11421.0,7279.0,8460.0,4702,12794.0,15739.0,2.7209698000850704,3.347299021692897
2025-09-01,Madhya Pradesh,Sehore,993,312,4,375.0,2023.0,2730.0,4752.0,1309,2398.0,7482.0,1.8319327731092436,5.715813598166539
2025-09-01,Madhya Pradesh,Seoni,2063,234,0,820.0,7089.0,3045.0,3763.0,2297,7909.0,6808.0,3.4431867653461037,2.9638659120592075
2025-09-01,Madhya Pradesh,Shahdol,1270,341,11,628.0,5042.0,3263.0,4660.0,1622,5670.0,7923.0,3.495684340320592,4.884710234278669
2025-09-01,Madhya Pradesh,Shajapur,1499,484,8,605.0,3318.0,3525.0,5511.0,1991,3923.0,9036.0,1.970366649924661,4.538422903063787
2025-09-01,Madhya Pradesh,Sheopur,676,718,50,447.0,3476.0,1670.0,1958.0,1444,3923.0,3628.0,2.716759002770083,2.512465373961219
2025-09-01,Madhya Pradesh,Shivpuri,2330,1770,17,1113.0,7900.0,4679.0,8349.0,4117,9013.0,13028.0,2.1892154481418507,3.1644401263055624
2025-09-01,Madhya Pradesh,Sidhi,1652,298,4,854.0,8800.0,3659.0,4673.0,1954,9654.0,8332.0,4.940634595701126,4.2640736949846465
2025-09-01,Madhya Pradesh,Singrauli,1673,318,7,1078.0,7127.0,3966.0,2866.0,1998,8205.0,6832.0,4.106606606606607,3.4194194194194196
2025-09-01,Madhya Pradesh,Tikamgarh,1706,683,3,1054.0,5748.0,3915.0,6189.0,2392,6802.0,10104.0,2.8436454849498327,4.224080267558528
2025-09-01,Madhya Pradesh,Ujjain,3626,695,6,995.0,7016.0,7047.0,6162.0,4327,8011.0,13209.0,1.8513981973653801,3.052692396579616
2025-09-01,Madhya Pradesh,Umaria,1452,417,5,380.0,3294.0,2320.0,2381.0,1874,3674.0,4701.0,1.9605122732123799,2.508537886872999
2025-09-01,Madhya Pradesh,Vidisha,2295,709,17,1002.0,4058.0,5593.0,6336.0,3021,5060.0,11929.0,1.674942072161536,3.9486924859318107
2025-09-01,Madhya Pradesh,West Nimar,228,54,4,69.0,451.0,217.0,878.0,286,520.0,1095.0,1.8181818181818181,3.8286713286713288
2025-09-01,Maharashtra,Ahmadnagar,2167,1260,33,1616.0,10962.0,51052.0,13085.0,3460,12578.0,64137.0,3.6352601156069366,18.536705202312138
2025-09-01,Maharashtra,Ahmed Nagar,56,26,0,29.0,289.0,930.0,440.0,82,318.0,1370.0,3.8780487804878048,16.70731707317073
2025-09-01,Maharashtra,Akola,1261,241,0,556.0,3654.0,11958.0,8358.0,1502,4210.0,20316.0,2.8029294274300933,13.525965379494007
2025-09-01,Maharashtra,Amravati,1841,431,19,963.0,5919.0,24099.0,14461.0,2291,6882.0,38560.0,3.003928415539066,16.831078131820167
2025-09-01,Maharashtra,Aurangabad,3457,1519,2,1292.0,8691.0,19337.0,17291.0,4978,9983.0,36628.0,2.0054238650060263,7.35797509039775
2025-09-01,Maharashtra,Beed,1545,741,25,1388.0,7147.0,29546.0,9302.0,2311,8535.0,38848.0,3.6932064041540458,16.810038944180008
2025-09-01,Maharashtra,Bhandara,596,36,2,379.0,2835.0,7357.0,4753.0,634,3214.0,12110.0,5.069400630914826,19.100946372239747
2025-09-01,Maharashtra,Bid,137,62,0,49.0,656.0,260.0,1159.0,199,705.0,1419.0,3.542713567839196,7.130653266331659
2025-09-01,Maharashtra,Buldana,389,67,0,100.0,1514.0,1214.0,2993.0,456,1614.0,4207.0,3.539473684210526,9.225877192982455
2025-09-01,Maharashtra,Buldhana,1758,456,19,887.0,5438.0,25125.0,9957.0,2233,6325.0,35082.0,2.832512315270936,15.710703090013435
2025-09-01,Maharashtra,Chandrapur,1204,113,26,530.0,5191.0,9534.0,8823.0,1343,5721.0,18357.0,4.259865971705138,13.668652271034997
2025-09-01,Maharashtra,Chatrapati Sambhaji Nagar,34,28,2,45.0,467.0,41.0,116.0,64,512.0,157.0,8.0,2.453125
2025-09-01,Maharashtra,Chhatrapati Sambhajinagar,148,171,3,241.0,2413.0,99.0,452.0,322,2654.0,551.0,8.24223602484472,1.7111801242236024
2025-09-01,Maharashtra,Dharashiv,28,14,0,30.0,554.0,15.0,91.0,42,584.0,106.0,13.904761904761905,2.5238095238095237
2025-09-01,Maharashtra,Dhule,2028,2152,26,625.0,5409.0,13123.0,9751.0,4206,6034.0,22874.0,1.4346172135045174,5.438421302900618
2025-09-01,Maharashtra,Gadchiroli,815,148,7,304.0,2297.0,5734.0,7537.0,970,2601.0,13271.0,2.681443298969072,13.681443298969072
2025-09-01,Maharashtra,Gondia,10,1,0,10.0,100.0,12.0,83.0,11,110.0,95.0,10.0,8.636363636363637
2025-09-01,Maharashtra,Gondiya,1022,58,2,592.0,3492.0,7279.0,4498.0,1082,4084.0,11777.0,3.77449168207024,10.884473197781885
2025-09-01,Maharashtra,Gondiya *,18,1,0,14.0,162.0,34.0,206.0,19,176.0,240.0,9.263157894736842,12.631578947368421
2025-09-01,Maharashtra,Hingoli,1009,352,31,584.0,4177.0,9298.0,6063.0,1392,4761.0,15361.0,3.4202586206896552,11.035201149425287
2025-09-01,Maharashtra,Hingoli *,1,0,0,0.0,2.0,0.0,2.0,1,2.0,2.0,2.0,2.0
2025-09-01,Maharashtra,Jalgaon,3346,1387,25,1613.0,10616.0,27621.0,21601.0,4758,12229.0,49222.0,2.570197562000841,10.345102984447246
2025-09-01,Maharashtra,Jalna,1723,504,6,807.0,5274.0,16007.0,9891.0,2233,6081.0,25898.0,2.7232422749664127,11.597850425436633
2025-09-01,Maharashtra,Kolhapur,1989,470,5,1107.0,8130.0,28172.0,11183.0,2464,9237.0,39355.0,3.7487824675324677,15.971996753246753
2025-09-01,Maharashtra,Latur,1719,695,30,900.0,6906.0,12159.0,10367.0,2444,7806.0,22526.0,3.1939443535188214,9.216857610474632
2025-09-01,Maharashtra,Mumbai,2758,1496,11,1372.0,15750.0,15229.0,22100.0,4265,17122.0,37329.0,4.014536928487691,8.752403282532239
2025-09-01,Maharashtra,Mumbai City,609,188,10,431.0,4467.0,3403.0,1346.0,807,4898.0,4749.0,6.069392812887236,5.884758364312268
2025-09-01,Maharashtra,Mumbai Suburban,2283,848,26,1761.0,15677.0,13029.0,5879.0,3157,17438.0,18908.0,5.523598352866646,5.989230281913208
2025-09-01,Maharashtra,Mumbai( Sub Urban ),95,26,0,24.0,515.0,85.0,686.0,121,539.0,771.0,4.454545454545454,6.371900826446281
2025-09-01,Maharashtra,Nagpur,3027,501,33,1810.0,13247.0,17519.0,17828.0,3561,15057.0,35347.0,4.228306655433867,9.926144341477114
2025-09-01,Maharashtra,Nanded,2729,968,10,1261.0,10057.0,24296.0,16428.0,3707,11318.0,40724.0,3.053142702994335,10.985702724575129
2025-09-01,Maharashtra,Nandurbar,2041,854,63,365.0,2859.0,9258.0,11474.0,2958,3224.0,20732.0,1.0899256254225829,7.008789722785666
2025-09-01,Maharashtra,Nandurbar *,45,19,1,0.0,75.0,10.0,321.0,65,75.0,331.0,1.1538461538461537,5.092307692307692
2025-09-01,Maharashtra,Nashik,4980,2054,32,2449.0,16700.0,45329.0,30074.0,7066,19149.0,75403.0,2.710019813189924,10.671242570053778
2025-09-01,Maharashtra,Osmanabad,971,332,0,501.0,3999.0,9674.0,5345.0,1303,4500.0,15019.0,3.453568687643899,11.526477359938603
2025-09-01,Maharashtra,Palghar,1966,983,47,1261.0,11151.0,14856.0,5670.0,2996,12412.0,20526.0,4.142857142857143,6.8511348464619495
2025-09-01,Maharashtra,Parbhani,1476,446,4,831.0,5741.0,14986.0,7684.0,1926,6572.0,22670.0,3.4122533748701973,11.770508826583592
2025-09-01,Maharashtra,Pune,5891,1905,81,4108.0,33000.0,39904.0,24535.0,7877,37108.0,64439.0,4.710930557318776,8.180652532690111
2025-09-01,Maharashtra,Raigad,496,139,9,342.0,3529.0,591.0,868.0,644,3871.0,1459.0,6.010869565217392,2.265527950310559
2025-09-01,Maharashtra,Raigarh,1475,395,0,769.0,6744.0,13908.0,6390.0,1870,7513.0,20298.0,4.017647058823529,10.854545454545455
2025-09-01,Maharashtra,Raigarh(MH),21,9,0,2.0,76.0,7.0,95.0,30,78.0,102.0,2.6,3.4
2025-09-01,Maharashtra,Ratnagiri,665,102,3,491.0,5133.0,15151.0,5678.0,770,5624.0,20829.0,7.303896103896104,27.05064935064935
2025-09-01,Maharashtra,Sangli,1434,658,21,670.0,6013.0,25083.0,8630.0,2113,6683.0,33713.0,3.16280170373876,15.955040227165169
2025-09-01,Maharashtra,Satara,1074,221,26,779.0,7129.0,32126.0,7175.0,1321,7908.0,39301.0,5.986373959121877,29.75094625283876
2025-09-01,Maharashtra,Sindhudurg,344,21,1,162.0,2759.0,4047.0,2061.0,366,2921.0,6108.0,7.98087431693989,16.688524590163933
2025-09-01,Maharashtra,Solapur,2315,1054,20,1367.0,11613.0,34640.0,11130.0,3389,12980.0,45770.0,3.8300383593980527,13.505458837415167
2025-09-01,Maharashtra,Thane,5713,3003,64,3624.0,33138.0,29302.0,30941.0,8780,36762.0,60243.0,4.187015945330296,6.861389521640091
2025-09-01,Maharashtra,Wardha,679,41,1,311.0,2311.0,7355.0,5924.0,721,2622.0,13279.0,3.636615811373093,18.41747572815534
2025-09-01,Maharashtra,Washim,691,113,11,272.0,2558.0,10864.0,6241.0,815,2830.0,17105.0,3.4723926380368098,20.987730061349694
2025-09-01,Maharashtra,Washim *,9,2,0,5.0,51.0,32.0,113.0,11,56.0,145.0,5.090909090909091,13.181818181818182
2025-09-01,Maharashtra,Yavatmal,1749,440,16,1076.0,10120.0,17957.0,18723.0,2205,11196.0,36680.0,5.077551020408163,16.634920634920636
2025-09-01,Manipur,Bishnupur,136,178,8,464.0,2319.0,2617.0,1072.0,322,2783.0,3689.0,8.642857142857142,11.456521739130435
2025-09-01,Manipur,Chandel,109,244,2,133.0,645.0,303.0,242.0,355,778.0,545.0,2.191549295774648,1.5352112676056338
2025-09-01,Manipur,Churachandpur,238,400,12,349.0,1452.0,733.0,490.0,650,1801.0,1223.0,2.770769230769231,1.8815384615384616
2025-09-01,Manipur,Imphal East,151,154,1,499.0,2320.0,2625.0,1307.0,306,2819.0,3932.0,9.212418300653594,12.84967320261438
2025-09-01,Manipur,Imphal West,146,152,3,643.0,2757.0,3003.0,1817.0,301,3400.0,4820.0,11.295681063122924,16.01328903654485
2025-09-01,Manipur,Jiribam,19,24,0,59.0,214.0,63.0,95.0,43,273.0,158.0,6.348837209302325,3.6744186046511627
2025-09-01,Manipur,Kakching,12,25,1,158.0,824.0,239.0,43.0,38,982.0,282.0,25.842105263157894,7.421052631578948
2025-09-01,Manipur,Pherzawl,1,6,0,1.0,8.0,0.0,0.0,7,9.0,0.0,1.2857142857142858,0.0
2025-09-01,Manipur,Senapati,252,292,1,401.0,1500.0,1228.0,653.0,545,1901.0,1881.0,3.4880733944954128,3.451376146788991
2025-09-01,Manipur,Tamenglong,81,200,2,146.0,427.0,315.0,279.0,283,573.0,594.0,2.0247349823321557,2.0989399293286217
2025-09-01,Manipur,Thoubal,125,169,1,695.0,7309.0,2112.0,1698.0,295,8004.0,3810.0,27.132203389830508,12.915254237288135
2025-09-01,Manipur,Ukhrul,91,148,1,200.0,750.0,375.0,440.0,240,950.0,815.0,3.9583333333333335,3.3958333333333335
2025-09-01,Meghalaya,East Garo Hills,136,464,185,71.0,1457.0,101.0,208.0,785,1528.0,309.0,1.9464968152866242,0.39363057324840767
2025-09-01,Meghalaya,East Jaintia Hills,64,173,171,112.0,639.0,139.0,63.0,408,751.0,202.0,1.8406862745098038,0.4950980392156863
2025-09-01,Meghalaya,East Khasi Hills,406,1031,885,355.0,2861.0,765.0,1199.0,2322,3216.0,1964.0,1.3850129198966408,0.8458225667527993
2025-09-01,Meghalaya,Eastern West Khasi Hills,1,102,2,16.0,101.0,1.0,3.0,105,117.0,4.0,1.1142857142857143,0.0380952380952381
2025-09-01,Meghalaya,North Garo Hills,107,332,37,56.0,956.0,86.0,44.0,476,1012.0,130.0,2.1260504201680672,0.27310924369747897
2025-09-01,Meghalaya,Ri Bhoi,167,376,261,225.0,1751.0,277.0,168.0,804,1976.0,445.0,2.45771144278607,0.5534825870646766
2025-09-01,Meghalaya,South Garo Hills,81,486,166,54.0,541.0,65.0,48.0,733,595.0,113.0,0.8117326057298773,0.15416098226466576
2025-09-01,Meghalaya,South West Garo Hills,223,176,104,105.0,1262.0,180.0,171.0,503,1367.0,351.0,2.7176938369781314,0.6978131212723658
